MvSl-1064-A1-R4_MC03g04486	0	0	0	0	0	Auto	Auto	561445	564525	6.188988691	0.320768994	0.320768994	0.091995269	0.532376289	6.35184124	6.328147747	6.057317522	5.980998061	NON	NON
MvSl-1064-A1-R4_MC03g04761	0	0	0	0	0	Auto	Auto	1220248	1222863	5.007246753	0.415525437	0.415525437	0.092208541	0.532376289	5.399573019	4.965640691	4.734633218	4.832917715	NON	NON
MvSl-1064-A1-R4_MC06g07301	0	0	0	0	0	Auto	Auto	1186679	1189038	5.192623033	-0.453574272	0.453574272	0.092227077	0.532376289	5.142062711	4.727256027	5.049113643	5.685437865	NON	NON
MvSl-1064-A1-R4_MC12g11018	0	0	0	0	0	Auto	Auto	685981	687466	0.596754515	0.837673826	0.837673826	0.092147912	0.532376289	1.300936698	0.406938545	-0.072197335	0.326912883	NON	NON
MvSl-1064-A1-R4_MC01-1g01880	0	0	0	0	0	Auto	Auto	218170	220822	7.734841827	-0.461996545	0.461996545	0.092408331	0.532703186	7.154370475	7.754909553	8.242733652	7.575685741	NON	NON
MvSl-1064-A1-R4_MC02g03223	0	0	0	0	0	Auto	Auto	141506	145109	6.877718681	-0.311838198	0.311838198	0.092382747	0.532703186	6.708065324	6.719268405	6.942375074	7.103711239	NON	NON
MvSl-1064-A1-R4_MC01-2g03040	0	0	0	0	0	Auto	Auto	2734613	2734876	7.585703569	-0.476759157	0.476759157	0.092471974	0.532710855	7.052752288	7.559030006	8.169251217	7.315045027	NON	NON
MvSl-1064-A1-R4_MC06g07477	0	0	0	0	0	Auto	Auto	1582947	1585053	8.060853647	-0.400840157	0.400840157	0.092595777	0.533064849	7.711930194	7.969993883	8.431801809	8.035928995	NON	NON
MvSl-1064-A1-R4_A1g00519	0	0	0.0014	0.001	0	Black	OldStrata	2817417	2818269	7.209478113	-0.326955786	0.326955786	0.092780188	0.533232991	7.109155425	6.961056624	7.35774055	7.36973547	NON	NON
MvSl-1064-A1-R4_MC07g08167	0	0	0	0	0	Auto	Auto	1522850	1524098	8.59100535	0.474844701	0.474844701	0.092846362	0.533232991	9.047942944	8.522128553	8.052216951	8.56989264	NON	NON
MvSl-1064-A1-R4_MC08g08353	0	0	0	0	0	Auto	Auto	271521	274548	7.773304368	-0.347911209	0.347911209	0.092874479	0.533232991	7.593010591	7.585108005	7.927680974	7.945913014	NON	NON
MvSl-1064-A1-R4_MC05-2g06360	0	0	0	0	0	Auto	Auto	220081	220769	7.371977477	-0.35561513	0.35561513	0.093699437	0.536887724	7.053779069	7.302479638	7.680986836	7.381189907	NON	NON
MvSl-1064-A1-R4_MC06g07396	0	0	0	0	0	Auto	Auto	1394000	1396059	7.213749654	-0.343292685	0.343292685	0.093662234	0.536887724	7.005774056	7.058111657	7.536474816	7.193617981	NON	NON
MvSl-1064-A1-R4_MC04-1g05609	0	0	0	0	0	Auto	Auto	722512	722826	5.987798981	-0.330131176	0.330131176	0.095079672	0.543703085	5.737841905	5.886105332	6.09930562	6.186472585	NON	NON
MvSl-1064-A1-R4_MC15g12102	0	0	0	0	0	Auto	Auto	232640	234062	7.375178727	-0.406737196	0.406737196	0.096216911	0.549104388	6.895554581	7.379617482	7.7999982	7.282327559	NON	NON
MvSl-1064-A1-R4_MC01-1g02204	0	0	0	0	0	Auto	Auto	716051	716444	6.548903158	-0.313081692	0.313081692	0.096494128	0.550162257	6.358504463	6.409568924	6.764078493	6.626634428	NON	NON
MvSl-1064-A1-R4_MC08g08422	0	0	0	0	0	Auto	Auto	449805	451700	2.569910981	-0.553805763	0.553805763	0.096530984	0.550162257	2.28518974	2.266854998	2.884124425	2.754356521	NON	NON
MvSl-1064-A1-R4_MC11g10372	0	0	0	0	0	Auto	Auto	504062	506618	1.678643872	0.727785495	0.727785495	0.097185835	0.553156925	1.433066897	2.37564728	1.463808231	1.055407329	NON	NON
MvSl-1064-A1-R4_MC07g07808	0	0	0	0	0	Auto	Auto	622079	626160	5.851554575	-0.442567711	0.442567711	0.097593035	0.555105025	5.444107525	5.766324584	6.401890474	5.599786642	NON	NON
MvSl-1064-A1-R4_MC06g07233	0	0	0	0	0	Auto	Auto	993505	997127	5.147233424	-0.445649173	0.445649173	0.098107514	0.556181126	4.649769888	5.12801897	5.610024196	5.039800748	NON	NON
MvSl-1064-A1-R4_MC07g08127	0	0	0	0	0	Auto	Auto	1436133	1439738	6.780537015	-0.300696509	0.300696509	0.098039973	0.556181126	6.627601722	6.617710003	6.847680948	6.994837162	NON	NON
MvSl-1064-A1-R4_MC03g04589	0	0	0	0	0	Auto	Auto	800910	804597	6.37919693	-0.315867222	0.315867222	0.098863191	0.559722797	6.14193541	6.280845933	6.610890881	6.441170602	NON	NON
MvSl-1064-A1-R4_MC12g10879	0	0	0	0	0	Auto	Auto	337916	341443	3.852194104	0.47931637	0.47931637	0.099200071	0.561258377	4.116998116	4.019319395	3.372824949	3.784378229	NON	NON
MvSl-1064-A1-R4_MC08g08851	0	0	0	0	0	Auto	Auto	1493313	1494439	7.398371022	0.367183681	0.367183681	0.099756534	0.563288382	7.374153171	7.742583177	7.372161128	7.011517087	NON	NON
MvSl-1064-A1-R4_MC09-2g09238	0	0	0	0	0	Auto	Auto	786151	788581	3.917903877	0.48340521	0.48340521	0.09982518	0.563303937	4.290790001	3.963764819	3.437954061	3.846297711	NON	NON
MvSl-1064-A1-R4_MC01-2g03026	0	0	0	0	0	Auto	Auto	2692235	2694162	5.304245103	0.574499436	0.574499436	0.099934144	0.563546835	5.228260566	5.832238261	5.473446009	4.251890312	NON	NON
MvSl-1064-A1-R4_MC13g11533	0	0	0	0	0	Auto	Auto	582478	585433	6.106385389	-0.323313203	0.323313203	0.100143411	0.564354662	5.860267628	6.008362533	6.336972435	6.176645922	NON	NON
MvSl-1064-A1-R4_MC02g04034	0	0	0	0	0	Auto	Auto	2035569	2039178	6.35412736	0.309432868	0.309432868	0.101064358	0.567227881	6.532105858	6.467562291	6.256010244	6.123075776	NON	NON
MvSl-1064-A1-R4_MC08g08656	0	0	0	0	0	Auto	Auto	1021472	1024398	5.971719706	-0.34410237	0.34410237	0.101117709	0.567227881	5.688453388	5.884955443	6.286783174	5.962053748	NON	NON
MvSl-1064-A1-R4_MC11g10467	0	0	0	0	0	Auto	Auto	744639	745535	6.937386516	-0.31036711	0.31036711	0.101795726	0.569909403	6.642693301	6.894621391	7.072269217	7.0962012	NON	NON
MvSl-1064-A1-R4_MC08g08788	0	0	0	0	0	Auto	Auto	1308030	1308987	6.851652111	0.371684332	0.371684332	0.102090417	0.571185193	7.217123913	6.803838799	6.367012152	6.893162167	NON	NON
MvSl-1064-A1-R4_MC12g11016	0	0	0	0	0	Auto	Auto	680714	682803	2.893237228	-0.60587336	0.60587336	0.102343513	0.572125824	2.575632427	2.559854427	2.659818911	3.540579701	NON	NON
MvSl-1064-A1-R4_MC14g11768	0	0	0	0	0	Auto	Auto	91127	96422	5.867798187	-0.328640939	0.328640939	0.102392386	0.572125824	5.638683273	5.748732643	6.011695668	6.03396574	NON	NON
MvSl-1064-A1-R4_MC09-2g08985	0	0	0	0	0	Auto	Auto	156679	159228	5.107277307	-0.382475833	0.382475833	0.10246921	0.572181108	5.027571861	4.770238822	5.371553214	5.194972226	NON	NON
MvSl-1064-A1-R4_MC02g03576	0	0	0	0	0	Auto	Auto	964092	966644	7.645162164	-0.509337249	0.509337249	0.102953774	0.574136866	7.008953981	7.655916397	8.292251573	7.292979167	NON	NON
MvSl-1064-A1-R4_MC02g03671	0	0	0	0	0	Auto	Auto	1208900	1210711	5.390741687	0.369732202	0.369732202	0.103084747	0.574492504	5.637314014	5.484468426	5.021049112	5.348740906	NON	NON
MvSl-1064-A1-R4_MC01-1g02395	0	0	0	0	0	Auto	Auto	1140836	1141331	6.551891275	-0.305289705	0.305289705	0.103576653	0.576482296	6.344308143	6.43728896	6.725468874	6.666968177	NON	NON
MvSl-1064-A1-R4_MC13g11530	0	0	0	0	0	Auto	Auto	576191	578129	7.161364776	-0.770744404	0.770744404	0.104119745	0.578375376	5.932381236	7.234588821	8.131467305	6.33227802	NON	NON
MvSl-1064-A1-R4_MC10-2g09929	0	0	0	0	0	Auto	Auto	431293	433800	7.664740164	-0.336762542	0.336762542	0.104302433	0.579013959	7.39739249	7.570877105	7.897447335	7.745202914	NON	NON
MvSl-1064-A1-R4_MC05-3g06724	0	0	0	0	0	Auto	Auto	606004	610256	7.577831962	0.329174195	0.329174195	0.104515449	0.579236874	7.67002519	7.793109224	7.468394491	7.336288146	NON	NON
MvSl-1064-A1-R4_MC11g10476	0	0	0	0	0	Auto	Auto	768934	769809	4.486946403	-0.407114421	0.407114421	0.104716181	0.579804811	4.241175309	4.300311119	4.785567579	4.558064107	NON	NON
MvSl-1064-A1-R4_MC05-1g06224	0	0	0	0	0	Auto	Auto	109091	109288	6.30815774	0.32640767	0.32640767	0.105218704	0.581081848	6.503081779	6.419133057	5.944801927	6.304472568	NON	NON
MvSl-1064-A1-R4_MC08g08688	0	0	0	0	0	Auto	Auto	1095114	1096332	6.473150761	0.306795814	0.306795814	0.105172228	0.581081848	6.554766855	6.678702702	6.353946672	6.267916719	NON	NON
MvSl-1064-A1-R4_MC09-2g09026	0	0	0	0	0	Auto	Auto	236537	236734	2.611049711	0.649722653	0.649722653	0.105178105	0.581081848	3.241650607	2.427114009	1.872607629	2.5530178	NON	NON
MvSl-1064-A1-R4_MC01-1g02428	0	0	0	0	0	Auto	Auto	1227062	1228561	5.687692015	-0.405299405	0.405299405	0.10535588	0.581250443	5.147844045	5.736034327	6.080165415	5.638482924	NON	NON
MvSl-1064-A1-R4_MC02g03489	0	0	0	0	0	Auto	Auto	783458	783667	8.405318465	-0.431760173	0.431760173	0.105385213	0.581250443	7.97327619	8.349268315	8.844233556	8.318317495	NON	NON
MvSl-1064-A1-R4_A1g00008	0	0	0	0	0	bPAR	bPAR	13778	17299	7.716547682	-0.432955455	0.432955455	0.105932764	0.582544902	7.126338566	7.770560083	8.16631804	7.615025084	NON	NON
MvSl-1064-A1-R4_MC01-1g02620	0	0	0	0	0	Auto	Auto	1696738	1698506	6.947375138	-0.300236415	0.300236415	0.105950823	0.582544902	6.74285975	6.835135735	7.163885819	7.011517087	NON	NON
MvSl-1064-A1-R4_MC04-1g05710	0	0	0	0	0	Auto	Auto	991927	993974	5.433227975	0.367794211	0.367794211	0.105790364	0.582544902	5.567139187	5.641149981	5.426076757	5.020397469	NON	NON
MvSl-1064-A1-R4_MC09-2g09443	0	0	0	0	0	Auto	Auto	1322420	1323895	5.271362924	-0.429789819	0.429789819	0.105988904	0.582544902	4.828381305	5.227536718	5.743397536	5.133085678	NON	NON
MvSl-1064-A1-R4_MC10-2g10039	0	0	0	0	0	Auto	Auto	571381	572780	6.37608871	0.30763013	0.30763013	0.106096902	0.582544902	6.460357721	6.579837	6.132475137	6.291378442	NON	NON
MvSl-1064-A1-R4_MC12g11216	0	0	0	0	0	Auto	Auto	1163924	1164829	7.820863902	0.468802976	0.468802976	0.106069519	0.582544902	8.357798882	7.621464486	7.192477036	7.864940498	NON	NON
MvSl-1064-A1-R4_MC15g12098	0	0	0	0	0	Auto	Auto	225807	226952	6.688123296	-0.302519867	0.302519867	0.106392976	0.583047147	6.582067875	6.474459144	6.736297824	6.920896564	NON	NON
MvSl-1064-A1-R4_MC05-1g06229	0	0	0	0	0	Auto	Auto	111299	112009	5.370978138	-0.483699862	0.483699862	0.106665789	0.583753477	4.784521967	5.37569938	5.955962636	5.105728025	NON	NON
MvSl-1064-A1-R4_MC07g08118	0	0	0	0	0	Auto	Auto	1407963	1409880	5.223207946	-0.376912647	0.376912647	0.106726715	0.583753477	5.211796107	4.807129704	5.349153439	5.448298074	NON	NON
MvSl-1064-A1-R4_MC03g04523	0	0	0	0	0	Auto	Auto	651591	653956	8.571119995	-0.385083976	0.385083976	0.107049098	0.584215387	8.377000326	8.3546778	8.707662324	8.792826164	NON	NON
MvSl-1064-A1-R4_MC04-1g05969	0	0	0	0	0	Auto	Auto	1612375	1612900	5.878462949	0.328190701	0.328190701	0.106953823	0.584215387	6.123471856	5.935814013	5.687952697	5.721931625	NON	NON
MvSl-1064-A1-R4_MC01-1g02616	0	0	0	0	0	Auto	Auto	1695082	1695240	7.679450879	-0.328943007	0.328943007	0.107542662	0.585394809	7.556531185	7.453227381	7.798276769	7.87003077	NON	NON
MvSl-1064-A1-R4_MC09-2g09200	0	0	0	0	0	Auto	Auto	690470	690634	6.682266014	-0.34558079	0.34558079	0.107609191	0.585394809	6.331664908	6.649883207	7.053341928	6.600738873	NON	NON
MvSl-1064-A1-R4_MC10-1g09662	0	0	0	0	0	Auto	Auto	111115	112176	5.91881661	-0.319353484	0.319353484	0.107643074	0.585394809	5.74039505	5.761320166	6.002156331	6.134401444	NON	NON
MvSl-1064-A1-R4_MC05-3g06623	0	0	0	0	0	Auto	Auto	419259	423687	6.304758287	-0.415276636	0.415276636	0.107775308	0.585741327	5.840174581	6.290431181	6.826216823	6.070980334	NON	NON
MvSl-1064-A1-R4_MC04-1g05627	0	0	0	0	0	Auto	Auto	765565	765954	5.817377299	-0.344119587	0.344119587	0.107994959	0.586189778	5.601249332	5.66947504	6.137929997	5.80081626	NON	NON
MvSl-1064-A1-R4_MC04-1g05866	0	0	0	0	0	Auto	Auto	1373502	1377451	6.685668282	-0.304867172	0.304867172	0.108609629	0.588778512	6.537988019	6.512930509	6.691002043	6.957065387	NON	NON
MvSl-1064-A1-R4_MC07g08121	0	0	0	0	0	Auto	Auto	1415456	1417131	5.224657547	0.403625382	0.403625382	0.108762517	0.589233685	5.591383573	5.205598012	4.74896297	5.229179445	NON	NON
MvSl-1064-A1-R4_MC13g11437	0	0	0	0	0	Auto	Auto	338224	341922	4.22020033	0.418002054	0.418002054	0.108890048	0.589550996	4.352171408	4.469416135	3.999386353	3.992871997	NON	NON
MvSl-1064-A1-R4_MC01-1g01984	0	0	0	0	0	Auto	Auto	356542	357953	7.065580546	-0.302533367	0.302533367	0.109011563	0.58983535	6.826943288	6.982180405	7.238904853	7.178379066	NON	NON
MvSl-1064-A1-R4_MC01-1g02145	0	0	0	0	0	Auto	Auto	569599	569784	4.950113218	-0.473910031	0.473910031	0.109245618	0.590617968	4.501122561	4.866592619	5.52764475	4.686721951	NON	NON
MvSl-1064-A1-R4_MC09-2g09166	0	0	0	0	0	Auto	Auto	597216	601264	1.974966139	0.584003427	0.584003427	0.109294377	0.590617968	2.183786193	2.266854998	1.694533862	1.616865351	NON	NON
MvSl-1064-A1-R4_MC03g04750	0	0	0	0	0	Auto	Auto	1195737	1198036	6.444093475	-0.300435647	0.300435647	0.109828494	0.592007436	6.235398905	6.335742503	6.536018599	6.635429746	NON	NON
MvSl-1064-A1-R4_MC01-1g02792	0	0	0	0	0	Auto	Auto	2141089	2141920	8.323145257	-0.379463238	0.379463238	0.110464585	0.594311983	7.977881434	8.251386445	8.604465514	8.388342233	NON	NON
MvSl-1064-A1-R4_MC08g08534	0	0	0	0	0	Auto	Auto	718384	719493	6.236777467	-0.331133667	0.331133667	0.110827883	0.594498295	5.940175803	6.174746834	6.553268105	6.212354424	NON	NON
MvSl-1064-A1-R4_MC09-2g09358	0	0	0	0	0	Auto	Auto	1089743	1091854	5.25748357	-0.35222373	0.35222373	0.110790894	0.594498295	5.064717852	5.078582277	5.509242684	5.331130959	NON	NON
MvSl-1064-A1-R4_MC12g10841	0	0	0	0	0	Auto	Auto	261474	264218	8.24717371	-0.409428216	0.409428216	0.110877748	0.594498295	7.833196314	8.199836986	8.650417597	8.18742368	NON	NON
MvSl-1064-A1-R4_MC01-1g01931	0	0	0	0	0	Auto	Auto	290125	291307	5.252719396	0.412493847	0.412493847	0.111081572	0.595010247	5.249924908	5.613646672	5.293539963	4.71113185	NON	NON
MvSl-1064-A1-R4_MC15g12031	0	0	0	0	0	Auto	Auto	47043	48239	6.78462646	0.292043949	0.292043949	0.11181209	0.59817369	6.832936716	7.007761357	6.586362675	6.674746223	NON	NON
MvSl-1064-A1-R4_MC01-1g02425	0	0	0	0	0	Auto	Auto	1221006	1223926	6.23148504	0.302808529	0.302808529	0.112216174	0.598914542	6.419519524	6.328147747	6.075624692	6.068620741	NON	NON
MvSl-1064-A1-R4_MC06g06921	0	0	0	0	0	Auto	Auto	167758	168212	7.474116418	-0.346196741	0.346196741	0.112202885	0.598914542	7.185151593	7.389381571	7.825238103	7.420116416	NON	NON
MvSl-1064-A1-R4_MC07g07869	0	0	0	0	0	Auto	Auto	782755	784377	11.80296701	0.815663815	0.815663815	0.112196511	0.598914542	11.37900063	12.65526015	11.78717958	10.68298818	NON	NON
MvSl-1064-A1-R4_A1g00503	0.0098	0.0044	0.0021	0.0012	4.666444455	Black	OldStrata	2085727	2087119	6.618833999	0.312841444	0.312841444	0.112546373	0.599839866	6.727499066	6.804447111	6.599074458	6.292389913	NON	NON
MvSl-1064-A1-R4_MC01-1g02240	0	0	0	0	0	Auto	Auto	798607	799514	4.559898619	0.420791791	0.420791791	0.112497376	0.599839866	4.5220475	4.952527939	4.459390212	4.19677591	NON	NON
MvSl-1064-A1-R4_MC13g11640	0	0	0	0	0	Auto	Auto	819696	822027	5.472378646	-0.396052675	0.396052675	0.113840574	0.605614853	5.096952253	5.409679522	5.91841952	5.337024857	NON	NON
MvSl-1064-A1-R4_MC07g07690	0	0	0	0	0	Auto	Auto	347046	347511	6.813128637	0.331111001	0.331111001	0.114466648	0.608566776	6.9500632	6.987547304	6.876682203	6.351815989	NON	NON
MvSl-1064-A1-R4_MC10-2g10101	0	0	0	0	0	Auto	Auto	666447	675056	1.670726561	0.606930675	0.606930675	0.114997232	0.610249124	2.041971863	1.804622046	1.37790071	1.300315986	NON	NON
MvSl-1064-A1-R4_MC13g11445	0	0	0	0	0	Auto	Auto	366445	367967	7.775759947	-0.34039641	0.34039641	0.115280682	0.610616205	7.443169236	7.733668068	7.988124636	7.881838689	NON	NON
MvSl-1064-A1-R4_MC03g04294	0	0	0	0	0	Auto	Auto	84855	87152	6.40177414	-0.295854653	0.295854653	0.115584902	0.611848502	6.201519055	6.290431181	6.536844698	6.547510181	NON	NON
MvSl-1064-A1-R4_MC01-1g02817	0	0	0	0	0	Auto	Auto	2192025	2193813	7.059815486	-0.301855167	0.301855167	0.115904409	0.611908122	7.015292879	6.777435749	7.184064476	7.221498732	NON	NON
MvSl-1064-A1-R4_MC01-2g03138	0	0	0	0	0	Auto	Auto	2963964	2964116	7.44097539	-0.336623121	0.336623121	0.115811604	0.611908122	7.21483074	7.309781963	7.785821459	7.385461982	NON	NON
MvSl-1064-A1-R4_MC02g03211	0	0	0	0	0	Auto	Auto	106612	107935	7.25013357	0.312033532	0.312033532	0.115676538	0.611908122	7.454487206	7.338207125	6.983555661	7.181112133	NON	NON
MvSl-1064-A1-R4_MC03g04800	0	0	0	0	0	Auto	Auto	1328907	1332407	6.643800279	0.310180904	0.310180904	0.115916302	0.611908122	6.877110938	6.697819049	6.352070478	6.598287164	NON	NON
MvSl-1064-A1-R4_MC01-1g02091	0	0	0	0	0	Auto	Auto	500811	502927	4.794112775	-0.384475552	0.384475552	0.116360171	0.612787326	4.452122817	4.716953563	5.087959806	4.849505868	NON	NON
MvSl-1064-A1-R4_MC09-2g09414	0	0	0	0	0	Auto	Auto	1232899	1234733	5.308505842	-0.405596704	0.405596704	0.116407371	0.612787326	4.974340202	5.201908905	5.777348342	5.148807969	NON	NON
MvSl-1064-A1-R4_MC02g03792	0	0	0	0	0	Auto	Auto	1487729	1488324	4.837964538	0.431618805	0.431618805	0.116520907	0.613007528	5.309597362	4.698745302	4.406134514	4.781977217	NON	NON
MvSl-1064-A1-R4_MC03g04978	0	0	0	0	0	Auto	Auto	1751575	1756299	6.589628336	-0.31182196	0.31182196	0.117034866	0.614107053	6.412332513	6.43885699	6.55653047	6.897821751	NON	NON
MvSl-1064-A1-R4_MC07g07744	0	0	0	0	0	Auto	Auto	479055	479219	6.306588148	-0.294587247	0.294587247	0.117089074	0.614107053	6.112673424	6.190655926	6.399167372	6.492242115	NON	NON
MvSl-1064-A1-R4_MC11g10411	0	0	0	0	0	Auto	Auto	609115	611386	5.153169372	0.350351564	0.350351564	0.117045251	0.614107053	5.262413816	5.369135236	4.938433527	4.995770534	NON	NON
MvSl-1064-A1-R4_MC05-3g06669	0	0	0	0	0	Auto	Auto	468213	469702	7.005003651	-0.295639795	0.295639795	0.117296302	0.614440004	6.920535641	6.775575517	7.063123356	7.223090915	NON	NON
MvSl-1064-A1-R4_MC11g10613	0	0	0	0	0	Auto	Auto	1101395	1103865	7.278114978	-0.309381772	0.309381772	0.117250514	0.614440004	7.135096554	7.095375257	7.507268584	7.336778469	NON	NON
MvSl-1064-A1-R4_MC03g05171	0	0	0	0	0	Auto	Auto	2225841	2228613	6.326587186	0.296787443	0.296787443	0.117443135	0.614832429	6.432998071	6.500220368	6.244931096	6.092044782	NON	NON
MvSl-1064-A1-R4_MC09-2g09249	0	0	0	0	0	Auto	Auto	808399	810630	5.201076733	-0.368339482	0.368339482	0.117785059	0.616245087	4.884860353	5.118266226	5.539234112	5.186292171	NON	NON
MvSl-1064-A1-R4_MC13g11454	0	0	0	0	0	Auto	Auto	394766	397314	1.80266648	-0.636003495	0.636003495	0.118023272	0.616736523	1.24449911	1.661539042	1.718032715	2.381123594	NON	NON
MvSl-1064-A1-R4_MC03g05174	0	0	0	0	0	Auto	Auto	2233271	2233747	6.785734308	0.51847108	0.51847108	0.11833025	0.61758566	7.392125151	6.521095448	5.86416169	6.944895182	NON	NON
MvSl-1064-A1-R4_MC01-1g01796	0	0	0	0	0	Auto	Auto	118140	118733	6.843432051	0.315017706	0.315017706	0.118833861	0.618326643	6.943984339	7.03859562	6.447413705	6.875722177	NON	NON
MvSl-1064-A1-R4_MC02g03543	0	0	0	0	0	Auto	Auto	893445	894584	6.929400696	-0.297426564	0.297426564	0.118764209	0.618326643	6.710020521	6.833944477	7.175602574	6.957065387	NON	NON
MvSl-1064-A1-R4_MC04-1g05465	0	0	0	0	0	Auto	Auto	408691	410957	4.923834284	0.36558763	0.36558763	0.118672365	0.618326643	5.178292545	5.004278665	4.699649704	4.75874651	NON	NON
MvSl-1064-A1-R4_MC06g07286	0	0	0	0	0	Auto	Auto	1143420	1147245	2.97524706	0.558260904	0.558260904	0.118564491	0.618326643	3.352611515	3.077404797	2.223986578	3.011832238	NON	NON
MvSl-1064-A1-R4_MC02g03753	0	0	0	0	0	Auto	Auto	1398360	1400692	6.883562281	0.285796764	0.285796764	0.119098788	0.618951697	7.016873262	7.021430621	6.764078493	6.702405008	NON	NON
MvSl-1064-A1-R4_MC04-1g05680	0	0	0	0	0	Auto	Auto	905336	907423	10.03078647	0.660313529	0.660313529	0.11933522	0.619803644	10.85813543	9.464489469	9.396749784	9.887999155	NON	NON
MvSl-1064-A1-R4_MC04-1g05783	0	0	0	0	0	Auto	Auto	1191133	1192440	5.072087131	0.35133624	0.35133624	0.119443019	0.619986865	5.24813192	5.223903357	4.915749003	4.854993136	NON	NON
MvSl-1064-A1-R4_MC02g03900	0	0	0	0	0	Auto	Auto	1710924	1712063	7.456491654	-0.316053772	0.316053772	0.119558863	0.620211601	7.195887954	7.378392311	7.546353802	7.663128197	NON	NON
MvSl-1064-A1-R4_MC14g11741	0	0	0	0	0	Auto	Auto	23854	24536	7.073940195	-0.290906715	0.290906715	0.119632206	0.620215723	6.894981772	6.947351227	7.194572533	7.229442133	NON	NON
MvSl-1064-A1-R4_MC01-1g02140	0	0	0	0	0	Auto	Auto	565159	566658	5.64091028	-0.315527397	0.315527397	0.119953106	0.620750061	5.493375649	5.456874924	5.845612613	5.732404041	NON	NON
MvSl-1064-A1-R4_MC05-3g06754	0	0	0	0	0	Auto	Auto	675234	676111	3.990044667	-0.445979945	0.445979945	0.119888398	0.620750061	3.937280626	3.541649559	4.069571178	4.312972922	NON	NON
MvSl-1064-A1-R4_MC03g05024	0	0	0	0	0	Auto	Auto	1850467	1852958	2.611776817	0.671458535	0.671458535	0.1206963	0.623463849	2.59832894	3.148124546	2.730846218	1.481515726	NON	NON
MvSl-1064-A1-R4_MC08g08364	0	0	0	0	0	Auto	Auto	303008	307961	5.223943723	-0.457957155	0.457957155	0.121150027	0.624298721	4.608439503	5.272198117	5.753382655	5.025272808	NON	NON
MvSl-1064-A1-R4_MC12g10860	0	0	0	0	0	Auto	Auto	303304	305847	3.501383718	0.465754501	0.465754501	0.121106127	0.624298721	3.792249565	3.626659103	3.114071113	3.374764259	NON	NON
MvSl-1064-A1-R4_MC01-2g03085	0	0	0	0	0	Auto	Auto	2850586	2850795	1.579220399	-0.772517695	0.772517695	0.121672625	0.626461738	1.328348589	0.989535293	0.971645157	2.483866404	NON	NON
MvSl-1064-A1-R4_MC10-1g09698	0	0	0	0	0	Auto	Auto	151978	153902	9.098317462	0.468738903	0.468738903	0.121812214	0.626577991	9.459106338	9.151868315	8.46429782	9.14594117	NON	NON
MvSl-1064-A1-R4_MC01-2g03150	0	0	0	0	0	Auto	Auto	3001751	3002917	5.059213713	0.363973621	0.363973621	0.122069546	0.626993536	5.130430072	5.320630438	4.720159705	4.998252231	NON	NON
MvSl-1064-A1-R4_MC03g04824	0	0	0	0	0	Auto	Auto	1383965	1384367	6.473812366	-0.307606756	0.307606756	0.122258104	0.626993536	6.14193541	6.464486407	6.665545083	6.571873028	NON	NON
MvSl-1064-A1-R4_MC09-2g09217	0	0	0	0	0	Auto	Auto	734706	735644	5.002708841	-0.510779893	0.510779893	0.122333047	0.626993536	4.439608356	4.965640691	5.671496984	4.607664979	NON	NON
MvSl-1064-A1-R4_A1g00433	0.0201	0.0066	0.029	0.005	0.693101058	Black	OldStrata	1688108	1688798	5.37347803	-0.345609102	0.345609102	0.122607803	0.628025229	5.299244679	5.074553178	5.427859192	5.636891132	NON	NON
MvSl-1064-A1-R4_MC01-1g02238	0	0	0	0	0	Auto	Auto	796901	797185	6.054162588	-0.342017419	0.342017419	0.12271041	0.628174429	5.712058822	6.018884458	6.415429415	5.982252214	NON	NON
MvSl-1064-A1-R4_MC07g07830	0	0	0	0	0	Auto	Auto	681974	682387	8.563432183	0.416800998	0.416800998	0.12309039	0.62855023	8.97826925	8.494875872	8.129551883	8.523697597	NON	NON
MvSl-1064-A1-R4_MC07g07938	0	0	0	0	0	Auto	Auto	964836	966846	6.421596056	-0.29998355	0.29998355	0.123209384	0.62855023	6.339264138	6.185060963	6.676831505	6.441170602	NON	NON
MvSl-1064-A1-R4_MC07g07941	0	0	0	0	0	Auto	Auto	974218	978572	6.032880724	0.322497561	0.322497561	0.12327835	0.62855023	6.310343465	6.046916206	5.718856297	5.993490798	NON	NON
MvSl-1064-A1-R4_MC11g10454	0	0	0	0	0	Auto	Auto	717261	719055	7.176579799	-0.317503913	0.317503913	0.1232747	0.62855023	6.964876341	7.052489376	7.124311341	7.504150101	NON	NON
MvSl-1064-A1-R4_MC13g11589	0	0	0	0	0	Auto	Auto	710957	712690	6.994448733	-0.418578058	0.418578058	0.123288161	0.62855023	6.368441948	7.084397075	7.489883418	6.807316667	NON	NON
MvSl-1064-A1-R4_A1g00726	0.1207	0.0276	0.0516	0.0097	2.339142754	Black	OldStrata	578151	581054	7.513339964	-0.323750225	0.323750225	0.12374545	0.62870495	7.278579222	7.403904908	7.818120189	7.496270889	NON	NON
MvSl-1064-A1-R4_MC01-1g01932	0	0	0	0	0	Auto	Auto	290558	296486	6.086414442	-0.310060487	0.310060487	0.123670565	0.62870495	5.99144767	5.852380707	6.354883855	6.100154165	NON	NON
MvSl-1064-A1-R4_MC04-1g05640	0	0	0	0	0	Auto	Auto	799531	801167	7.988463115	-0.404291113	0.404291113	0.123508924	0.62870495	7.507161039	7.996322449	8.429579507	7.869353104	NON	NON
