MvSl-1064-A1-R4_MC06g06929	52.75	64.08	MvSl-1064-A2-R4_MC06-1g07192	52.75	64.08	187971	189682	7.78895188	0.844566611	0.844566611	0.000135758	0.002968269	8.263096931	8.027138966	7.159601478	7.438507631	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC06g06943	55.68	61.57	MvSl-1064-A2-R4_MC06-1g07206	55.68	61.57	220266	221920	5.987499241	0.808477899	0.808477899	0.000341303	0.006836635	6.114642797	6.525529651	5.69389036	5.338984151	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC06g06944	56.72	58.58	MvSl-1064-A2-R4_MC06-1g07207	56.72	58.58	222330	228153	2.050573878	-1.980106975	1.980106975	3.45E-06	0.000100751	1.027525212	0.553093501	2.288191394	3.069611614	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC06g06945	55.7	64.39	MvSl-1064-A2-R4_MC06-1g07208	55.7	64.39	229052	230768	10.00610865	-2.948332512	2.948332512	6.00E-15	5.03E-13	8.168153537	7.526216356	10.51072748	11.09197724	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC06g07136	56.95	64.36	MvSl-1064-A2-R4_MC06-2g07401	56.95	64.36	747469	748345	7.165061002	-1.428404869	1.428404869	8.59E-13	6.02E-11	6.314633037	6.249023184	7.582408921	7.826354569	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC06g07137	54.72	61.43	MvSl-1064-A2-R4_MC06-2g07402	54.72	61.43	750073	751270	9.015454552	-4.958388394	4.958388394	4.30E-48	1.84E-45	4.804179799	5.200060808	9.711243968	10.1892913	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC06g07138	56.05	63.17	MvSl-1064-A2-R4_MC06-2g07403	56.05	63.17	751375	753633	10.19101875	4.561588205	4.561588205	1.40E-36	3.52E-34	11.16542721	11.09571466	6.512693671	6.626634428	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC06g07191	55.98	69.76	MvSl-1064-A2-R4_MC06-2g07456	55.98	69.76	889505	890482	5.289381216	1.258732923	1.258732923	4.15E-05	0.001024635	6.19594927	5.201908905	4.406134514	4.63980947	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC06g07298	56.77	70.8	MvSl-1064-A2-R4_MC06-2g07563	56.77	70.8	1178498	1181711	6.934805112	-0.785742372	0.785742372	2.88E-05	0.000725311	6.425878059	6.551127679	7.343174373	7.203330105	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC07g07612	58.74	62.08	MvSl-1064-A2-R4_MC07g07877	58.74	62.08	181738	182867	7.048399729	0.782407567	0.782407567	0.001336725	0.022451203	7.057367059	7.654567497	6.826892434	6.342080079	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC07g07855	57.86	73.89	MvSl-1064-A2-R4_MC07g08120	57.86	73.89	752109	754135	6.66469805	-0.839449408	0.839449408	7.72E-05	0.001797234	6.12932802	6.240057518	6.774622523	7.237342038	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC07g08057	62	67.83	MvSl-1064-A2-R4_MC07g08322	62	67.83	1250646	1252658	4.443322735	-1.074575189	1.074575189	4.64E-05	0.00113626	3.630992488	3.976776292	4.955833706	4.807672288	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC07g08097	58.96	71.33	MvSl-1064-A2-R4_MC07g08362	58.96	71.33	1356317	1358239	4.420988349	-1.422474269	1.422474269	3.57E-07	1.23E-05	3.711272357	3.368172614	4.75181192	5.151040089	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC07g08104	56.81	69.29	MvSl-1064-A2-R4_MC07g08369	56.81	69.29	1370639	1371031	7.286967096	-0.819537186	0.819537186	0.00062101	0.011797812	7.100238043	6.472929357	7.511477277	7.756974574	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC07g08138	53.96	68.32	MvSl-1064-A2-R4_MC07g08403	53.96	68.32	1457721	1458150	5.554091834	-0.826312022	0.826312022	0.0001684	0.003590153	5.00863394	5.156887755	6.065355509	5.733893915	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC08g08318	56.58	70.75	MvSl-1064-A2-R4_MC08-1g08583	56.58	70.75	170007	171453	2.156293226	-2.383547533	2.383547533	2.18E-09	9.69E-08	0.811428787	0.354733747	2.719248522	3.079020474	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC08g08472	58.8	63.48	MvSl-1064-A2-R4_MC08-1g08737	58.8	63.48	567564	568214	5.93540126	0.805701023	0.805701023	0.000214488	0.004439851	6.413932724	6.13564025	5.289624358	5.643247788	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC08g08498	56.57	64.94	MvSl-1064-A2-R4_MC08-1g08763	56.57	64.94	628158	630126	9.013272156	1.023726587	1.023726587	0.000576199	0.011069486	9.153964105	9.671804327	8.623450174	8.165233557	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC08g08595	54.02	66.27	MvSl-1064-A2-R4_MC08-1g08860	54.02	66.27	855888	859077	5.953079758	0.627776268	0.627776268	0.002245609	0.034809225	6.108726596	6.345807048	5.683483358	5.522585937	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC09-2g09067	58.18	73.46	MvSl-1064-A2-R4_MC09g09342	58.18	73.46	342285	345006	4.409488434	5.758129797	5.758129797	1.52E-41	4.80E-39	5.739119042	4.880506305	-0.544922319	0.049071526	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC09-2g09089	54.97	63.86	MvSl-1064-A2-R4_MC09g09364	54.97	63.86	391574	393954	5.941290105	0.76236208	0.76236208	0.002501772	0.037854247	6.486447895	6.018884458	5.169056594	5.786529689	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC09-2g09142	55.84	66.5	MvSl-1064-A2-R4_MC09g09417	55.84	66.5	523492	523677	7.827837632	-0.657293378	0.657293378	0.002222492	0.034608531	7.358865128	7.559030006	8.059421226	8.177055986	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC09-2g09201	55.43	69.96	MvSl-1064-A2-R4_MC09g09476	55.43	69.96	690705	692783	6.941856868	-0.583817052	0.583817052	0.002341651	0.036059607	6.551862779	6.687303437	7.325116068	7.072845096	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC09-2g09232	57.87	71.49	MvSl-1064-A2-R4_MC09g09507	57.87	71.49	771106	771513	4.495481705	-1.679549321	1.679549321	8.69E-09	3.64E-07	3.175268029	3.653917778	4.82938061	5.337024857	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC09-2g09340	57.72	70.83	MvSl-1064-A2-R4_MC09g09614	57.72	70.83	1043601	1045792	7.518692087	-0.702099413	0.702099413	0.000896124	0.016121834	7.086256065	7.164292889	7.985706489	7.649772848	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC09-2g09380	56.42	60.34	MvSl-1064-A2-R4_MC09g09654	56.42	60.34	1148789	1149493	4.991632797	1.275877969	1.275877969	1.93E-05	0.000507423	5.848482107	5.010618907	4.051186538	4.367740499	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC09-2g09524	54.38	64.79	MvSl-1064-A2-R4_MC09g09798	54.38	64.79	1502732	1505737	7.555362712	0.61874627	0.61874627	0.002749325	0.040734807	7.853091235	7.809565519	7.081923582	7.333342701	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC09-2g09527	51.22	60.98	MvSl-1064-A2-R4_MC09g09801	51.22	60.98	1514266	1514951	6.484585248	0.662388126	0.662388126	0.001077545	0.018761564	6.932865812	6.603099521	6.031759721	6.195151558	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC10-1g09718	54.4	64.02	MvSl-1064-A2-R4_MC10g09985	54.4	64.02	173527	184494	6.974633796	-0.781146008	0.781146008	0.000730169	0.013540603	6.315489423	6.721202626	7.56104659	7.013358564	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC10-1g09732	56.53	73.75	MvSl-1064-A2-R4_MC10g09999	56.53	73.75	195494	196697	4.712758421	1.148159284	1.148159284	2.54E-05	0.000648047	5.422012107	4.868920905	4.140852832	3.905668658	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC10-2g09967	52.96	60.17	MvSl-1064-A2-R4_MC10g10231	52.96	60.17	484067	485344	6.737566631	0.656538065	0.656538065	0.003049258	0.044560866	7.123896326	6.925707385	6.048076077	6.63702315	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC10-2g10026	54.38	61.86	MvSl-1064-A2-R4_MC10g10290	54.38	61.86	555640	556844	6.907613423	-0.600349985	0.600349985	0.001377782	0.022960352	6.567763338	6.586218614	7.263068671	7.085154184	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC10-2g10050	59.28	77.83	MvSl-1064-A2-R4_MC10g10314	59.28	77.83	579936	581622	7.326310209	0.856270191	0.856270191	6.57E-05	0.001548164	7.62721142	7.752704867	6.62494401	7.019479899	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC10-2g10098	57.28	75.77	MvSl-1064-A2-R4_MC10g10362	57.28	75.77	662159	664366	7.745759317	-1.143945715	1.143945715	9.67E-05	0.002192478	7.100734902	7.026132275	8.627333663	7.612192567	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC10-2g10108	56.73	58.92	MvSl-1064-A2-R4_MC10g10372	56.73	58.92	679604	681028	5.094440409	0.914203981	0.914203981	0.000351383	0.007002273	5.730155247	5.172051447	4.527471251	4.604410784	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC10-2g10116	53.07	61.94	MvSl-1064-A2-R4_MC10g10380	53.07	61.94	694326	694586	5.774090125	0.89561803	0.89561803	0.000200164	0.004183869	5.99144767	6.296497892	5.504182933	4.960570938	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10213	59.62	71.63	MvSl-1064-A2-R4_MC11g10473	59.62	71.63	117886	118818	7.197628291	0.753413712	0.753413712	0.000187165	0.003950797	7.365909487	7.668668434	6.776022589	6.768590708	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10239	55.6	71.23	MvSl-1064-A2-R4_MC11g10500	55.6	71.23	181482	183273	5.162218079	0.849148153	0.849148153	0.001993251	0.031381766	5.774427453	5.2184361	4.376906652	4.924491	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10255	56.62	56.85	MvSl-1064-A2-R4_MC11g10516	56.62	56.85	219624	221850	6.348177595	1.514154433	1.514154433	1.53E-09	7.03E-08	6.496300172	7.236843992	5.514284753	5.279015973	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10344	56.63	72.58	MvSl-1064-A2-R4_MC11g10605	56.63	72.58	421333	421740	8.118151678	-0.669008997	0.669008997	0.002716265	0.040314839	7.807555137	7.680646216	8.349090081	8.476641893	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC11g10351	60.84	65.75	MvSl-1064-A2-R4_MC11g10612	60.84	65.75	430649	432589	6.307143474	1.266743838	1.266743838	0.00347149	0.049878603	6.147717253	7.253869052	6.132475137	4.513652557	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10369	58.77	66.98	MvSl-1064-A2-R4_MC11g10631	58.77	66.98	496257	498627	5.25569513	1.000204055	1.000204055	0.000119867	0.002661674	5.759400964	5.571382902	4.305020992	4.963113875	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10508	57.06	70.93	MvSl-1064-A2-R4_MC11g10770	57.06	70.93	843012	847906	2.236112288	1.475281117	1.475281117	0.00152181	0.024875634	3.175268029	2.209219238	0.715598022	1.764121245	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10517	55.68	59.77	MvSl-1064-A2-R4_MC11g10779	55.68	59.77	873279	874178	6.839470173	0.6934159	0.6934159	0.00048138	0.009417195	7.178106325	7.109720025	6.240881126	6.635429746	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10585	57.11	69.43	MvSl-1064-A2-R4_MC11g10849	57.11	69.43	1046508	1046713	4.85536541	-0.880292822	0.880292822	0.002602405	0.038895041	3.854852985	4.722113991	5.192312882	5.266717306	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC11g10592	58.21	72.56	MvSl-1064-A2-R4_MC11g10856	58.21	72.56	1063136	1065406	7.906378509	1.285857282	1.285857282	0.002907212	0.042851304	7.857801954	8.808483607	7.720061721	6.09320606	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC11g10594	58.82	70.81	MvSl-1064-A2-R4_MC11g10858	58.82	70.81	1066922	1067246	2.965279865	-1.179155962	1.179155962	0.000603667	0.011519531	2.198716135	2.349208619	3.696387111	3.125165782	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC12g10792	54.98	60.42	MvSl-1064-A2-R4_MC12g11055	54.98	60.42	123465	124646	8.7823272	0.987346729	0.987346729	0.000127145	0.002808678	9.094462497	9.285105268	8.321310366	8.080233127	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC12g10944	58	64.68	MvSl-1064-A2-R4_MC12g11207	58	64.68	500353	501562	6.770725445	-0.549908584	0.549908584	0.003241003	0.047201585	6.586331724	6.344134492	6.984767045	7.05388409	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC12g11020	60.37	68.38	MvSl-1064-A2-R4_MC12g11283	60.37	68.38	689900	692574	6.675660318	0.753556187	0.753556187	0.000148115	0.003205669	7.039337205	6.965958867	6.395528555	6.088555329	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC12g11112	57.41	68.83	MvSl-1064-A2-R4_MC12g11375	57.41	68.83	919694	921438	10.15924918	1.578143114	1.578143114	0.000232199	0.004748972	10.15347735	11.15939502	9.57682815	8.584624025	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC13g11418	54.83	53.1	MvSl-1064-A2-R4_MC13g11679	54.83	53.1	299918	302275	3.243343311	1.324401231	1.324401231	2.61E-05	0.000664809	3.87358153	3.610053206	2.4652582	2.411232829	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC13g11443	59.19	67.09	MvSl-1064-A2-R4_MC13g11704	59.19	67.09	359425	362943	7.185662813	0.688327726	0.688327726	0.001473327	0.024268734	7.683687077	7.263192152	6.673079167	6.918278045	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC13g11584	56.27	65.68	MvSl-1064-A2-R4_MC13g11845	56.27	65.68	703687	705596	4.515121938	0.897924097	0.897924097	0.00058495	0.011212416	4.891767269	4.891999411	4.196283047	3.767019451	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC13g11616	54.89	71.43	MvSl-1064-A2-R4_MC13g11877	54.89	71.43	774983	777187	6.770560779	0.561011114	0.561011114	0.002247595	0.034809225	7.096755232	6.94624915	6.410930537	6.513216536	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC13g11645	55.36	57.84	MvSl-1064-A2-R4_MC13g11906	55.36	57.84	837582	839150	7.735144653	-0.981775324	0.981775324	0.000253469	0.005171621	6.958859706	7.341564048	8.467334208	7.726989333	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC13g11692	54.88	62.91	MvSl-1064-A2-R4_MC13g11953	54.88	62.91	939337	941503	5.31590912	0.76049825	0.76049825	0.000864962	0.015633314	5.763172285	5.516007666	4.965683246	4.802001691	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC14g11748	58.09	60.98	MvSl-1064-A2-R4_MC14g12009	58.09	60.98	38927	40489	6.680379386	-0.6216778	0.6216778	0.00098001	0.017310139	6.293925773	6.378857309	6.977483436	6.938448335	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC14g11775	57.08	68.69	MvSl-1064-A2-R4_MC14g12036	57.08	68.69	109461	110580	4.722148276	0.871340089	0.871340089	0.000743003	0.013689513	5.258856574	4.898851581	4.060408143	4.367740499	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC14g11916	55.26	66.39	MvSl-1064-A2-R4_MC14g12177	55.26	66.39	431351	431855	4.984477889	0.959937246	0.959937246	8.29E-05	0.001921304	5.19514158	5.549777468	4.391594598	4.46064975	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC14g11989	53.66	61.59	MvSl-1064-A2-R4_MC14g12250	53.66	61.59	591523	594158	1.269542921	2.306650565	2.306650565	6.96E-07	2.29E-05	2.106727046	1.785030108	-0.661372867	0.123706941	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC15g12018	56.61	62.32	MvSl-1064-A2-R4_MC15g12267	56.61	62.32	13959	14910	7.526825934	1.414007835	1.414007835	5.40E-12	3.42E-10	8.128013542	8.002167481	6.618715069	6.687104526	Auto	Auto	0	0	Up
MvSl-1064-A1-R4_MC15g12029	52.38	78.57	MvSl-1064-A2-R4_MC15g12278	52.38	78.57	44970	45507	8.402279132	-0.754645564	0.754645564	0.001183869	0.020323077	7.926676951	8.024530651	8.719353158	8.742275611	Auto	Auto	0	0	Down
MvSl-1064-A1-R4_MC15g12082	59.37	61.43	MvSl-1064-A2-R4_MC15g12331	59.37	61.43	173809	175626	1.710736431	-1.788336519	1.788336519	1.14E-05	0.000309742	0.602775612	0.642902881	2.546257243	2.114537831	Auto	Auto	0	0	Down
